Date,Time,Relative_time,Temperature,Frequency_0,Dissipation_0,Frequency_1,Dissipation_1,Frequency_2,Dissipation_2,Frequency_3,Dissipation_3,Frequency_4,Dissipation_4,,,4959898.644
8/10/2022,9:36:13,4122.374,37,4959864.28,0.001791555,14865624.66,0.004155853,24772478.53,0.004776133,34677890.98,0.00569142,44583858.67,0.006528707,,,
8/10/2022,9:36:14,4123.881,37,4959864.21,0.001791366,14865624.88,0.004156567,24772478.61,0.004775047,34677891.44,0.00569394,44583857.62,0.006525707,,,
8/10/2022,9:36:14,4123.883,37,4959864.21,0.001791366,14865624.88,0.004156567,24772478.61,0.004775047,34677891.44,0.00569394,44583857.62,0.006525707,,,
8/10/2022,9:36:15,4125.134,37,4959864.13,0.001791325,14865624.04,0.00415512,24772479.05,0.004773893,34677891.13,0.00569332,44583856.6,0.006525333,,,
8/10/2022,9:36:17,4126.201,37,4959864.07,0.001791439,14865623.44,0.0041544,24772478.11,0.00477314,34677890.68,0.005694853,44583860.68,0.006532793,,,
8/10/2022,9:36:18,4127.625,37,4959863.93,0.001791446,14865623.09,0.004154247,24772476.63,0.004770507,34677890.64,0.005696133,44583860.79,0.0065366,,,
8/10/2022,9:36:19,4128.726,37,4959863.71,0.001791388,14865623.27,0.004154647,24772475.73,0.004768887,34677892.66,0.005700487,44583861.06,0.00653918,,,
8/10/2022,9:36:23,4132.888,37,4959863.83,0.001791236,14865626.35,0.004163393,24772475.08,0.004768807,34677892.36,0.005698473,44583863.18,0.0065444,,,
8/10/2022,9:36:23,4132.889,37,4959863.83,0.001791236,14865626.35,0.004163393,24772475.08,0.004768807,34677892.36,0.005698473,44583863.18,0.0065444,,,
8/10/2022,9:36:24,4134.144,37,4959863.75,0.001791182,14865624.63,0.004159947,24772473.91,0.00476526,34677892.88,0.005697047,44583863.98,0.006542927,,,
8/10/2022,9:36:24,4134.145,37,4959863.75,0.001791182,14865624.63,0.004159947,24772473.91,0.00476526,34677892.88,0.005697047,44583863.98,0.006542927,,,
8/10/2022,9:36:27,4136.645,37,4959863.63,0.001791132,14865622.68,0.00415668,24772473.5,0.004767453,34677891.25,0.005691667,44583859.9,0.0065397,,,
8/10/2022,9:36:27,4136.646,37,4959863.63,0.001791132,14865622.68,0.00415668,24772473.5,0.004767453,34677891.25,0.005691667,44583859.9,0.0065397,,,
8/10/2022,9:36:28,4137.73,37,4959863.77,0.001791099,14865623.67,0.00415914,24772474.62,0.004770307,34677892.6,0.005694193,44583859.16,0.006538327,,,
8/10/2022,9:36:29,4139.163,37,4959863.77,0.00179115,14865623.87,0.00416004,24772472.98,0.004768207,34677892.82,0.0056938,44583856.86,0.006529893,,,
8/10/2022,9:36:31,4140.225,37,4959863.97,0.001791177,14865623.01,0.004158827,24772471.9,0.004766887,34677894.79,0.005694633,44583856.59,0.006532253,,,
8/10/2022,9:36:32,4141.654,37,4959863.95,0.001791306,14865621.34,0.00415574,24772471.4,0.004766473,34677896.83,0.005698553,44583850.9,0.00652088,,,
8/10/2022,9:36:33,4142.911,37,4959863.89,0.001791342,14865618.38,0.0041497,24772471.59,0.004767313,34677896.04,0.00569832,44583847.68,0.006522227,,,
8/10/2022,9:36:34,4144.16,37,4959863.89,0.00179129,14865617.94,0.004148853,24772470,0.004765147,34677896.47,0.005697953,44583847.73,0.00652354,,,
8/10/2022,9:36:38,4148.167,37,4959863.61,0.001790927,14865616.82,0.004148987,24772468.35,0.004760993,34677894.24,0.005690113,44583844.03,0.006506673,,,
8/10/2022,9:36:38,4148.169,37,4959863.61,0.001790927,14865616.82,0.004148987,24772468.35,0.004760993,34677894.24,0.005690113,44583844.03,0.006506673,,,
8/10/2022,9:36:40,4149.259,37,4959863.61,0.001790759,14865614.41,0.004144127,24772467.92,0.004761893,34677895.15,0.005691193,44583840.49,0.006505393,,,
8/10/2022,9:36:41,4150.679,37,4959863.65,0.001790744,14865613.33,0.004142807,24772468.2,0.004763287,34677895.84,0.005692373,44583840.43,0.006505013,,,
8/10/2022,9:36:42,4151.775,37,4959863.55,0.001790664,14865613.07,0.00414278,24772466.48,0.004763413,34677893.95,0.00568912,44583842.54,0.006503153,,,
8/10/2022,9:36:45,4154.443,37,4959863.45,0.001790603,14865611.78,0.004141333,24772465.29,0.004761713,34677896.34,0.00569346,44583842.13,0.00649318,,,
8/10/2022,9:36:46,4155.945,37,4959863.31,0.001790599,14865611.63,0.004141413,24772464.9,0.004761167,34677895.21,0.0056913,44583836.43,0.006487353,,,
8/10/2022,9:36:46,4155.946,37,4959863.31,0.001790599,14865611.63,0.004141413,24772464.9,0.004761167,34677895.21,0.0056913,44583836.43,0.006487353,,,
8/10/2022,9:36:50,4159.694,37,4959862.99,0.00179036,14865608.95,0.00413778,24772464.04,0.004765047,34677894.17,0.005691607,44583846.87,0.006490927,,,
8/10/2022,9:36:50,4159.695,37,4959862.99,0.00179036,14865608.95,0.00413778,24772464.04,0.004765047,34677894.17,0.005691607,44583846.87,0.006490927,,,
8/10/2022,9:36:51,4160.937,37,4959862.94,0.001790204,14865609.25,0.004139633,24772463.69,0.004765133,34677895.65,0.00569416,44583845.86,0.00649702,,,
8/10/2022,9:36:51,4160.939,37,4959862.94,0.001790204,14865609.25,0.004139633,24772463.69,0.004765133,34677895.65,0.00569416,44583845.86,0.00649702,,,
8/10/2022,9:36:54,4163.264,37,4959862.74,0.001790086,14865607.57,0.004138367,24772461.33,0.004761767,34677895.47,0.00569404,44583840.98,0.006488707,,,
8/10/2022,9:36:55,4164.511,37,4959862.74,0.001789983,14865605.05,0.004133553,24772461.69,0.004763127,34677895.79,0.005693647,44583838.81,0.006487827,,,
8/10/2022,9:36:56,4165.756,37,4959862.65,0.001789834,14865604.07,0.00413228,24772462.81,0.004764847,34677895.72,0.005694,44583839.14,0.006482653,,,
8/10/2022,9:36:58,4167.209,37,4959862.71,0.001789641,14865602.82,0.00413048,24772463.74,0.00476476,34677895.84,0.005693693,44583843.02,0.00648798,,,
8/10/2022,9:36:59,4168.461,37,4959862.69,0.001789575,14865602.52,0.004130673,24772464.24,0.004764033,34677895.12,0.005692807,44583839.52,0.006482953,,,
8/10/2022,9:37:00,4169.962,37,4959862.44,0.001789622,14865602.1,0.004130633,24772462.09,0.004761073,34677894.95,0.005690887,44583841.11,0.006486647,,,
8/10/2022,9:37:00,4169.962,37,4959862.44,0.001789622,14865602.1,0.004130633,24772462.09,0.004761073,34677894.95,0.005690887,44583841.11,0.006486647,,,
8/10/2022,9:37:03,4172.453,37,4959862.4,0.001789313,14865601.32,0.004130593,24772461.18,0.004764367,34677894.63,0.005691187,44583837.96,0.006481887,,,
8/10/2022,9:37:03,4172.453,37,4959862.4,0.001789313,14865601.32,0.004130593,24772461.18,0.004764367,34677894.63,0.005691187,44583837.96,0.006481887,,,
8/10/2022,9:37:07,4176.202,37,4959861.96,0.00178913,14865597.38,0.00412486,24772459.64,0.00476356,34677892.91,0.005692827,44583839.03,0.006479107,,,
8/10/2022,9:37:07,4176.203,37,4959861.96,0.00178913,14865597.38,0.00412486,24772459.64,0.00476356,34677892.91,0.005692827,44583839.03,0.006479107,,,
8/10/2022,9:37:08,4177.27,37,4959861.73,0.001788844,14865593.85,0.004118693,24772458.74,0.00476194,34677893.87,0.005696393,44583834.47,0.00646598,,,
8/10/2022,9:37:09,4178.523,37,4959861.63,0.001788762,14865592.61,0.004116287,24772457.41,0.00475996,34677893.89,0.005696267,44583835.15,0.006466153,,,
8/10/2022,9:37:10,4179.778,37,4959861.64,0.001788629,14865591.7,0.0041151,24772457.05,0.004760647,34677891.58,0.005696233,44583834.6,0.006462527,,,
8/10/2022,9:37:12,4181.209,37,4959861.46,0.001788455,14865590.84,0.004113813,24772456.46,0.004760267,34677891.53,0.005695907,44583836.77,0.00646662,,,
8/10/2022,9:37:13,4182.705,37,4959861.19,0.001788554,14865589.98,0.004113207,24772456.91,0.00476116,34677891.46,0.005695647,44583837.03,0.006464847,,,
8/10/2022,9:37:13,4182.706,37,4959861.19,0.001788554,14865589.98,0.004113207,24772456.91,0.00476116,34677891.46,0.005695647,44583837.03,0.006464847,,,
8/10/2022,9:37:16,4185.204,37,4959860.76,0.001788398,14865588.99,0.004113233,24772453.96,0.004758327,34677891.56,0.0056995,44583840.53,0.006473013,,,
8/10/2022,9:37:16,4185.205,37,4959860.76,0.001788398,14865588.99,0.004113233,24772453.96,0.004758327,34677891.56,0.0056995,44583840.53,0.006473013,,,
8/10/2022,9:37:18,4187.711,37,4959860.82,0.001788058,14865586.94,0.004111593,24772452.44,0.004758173,34677894.64,0.005697333,44583842.46,0.006479193,,,
8/10/2022,9:37:18,4187.712,37,4959860.82,0.001788058,14865586.94,0.004111593,24772452.44,0.004758173,34677894.64,0.005697333,44583842.46,0.006479193,,,
8/10/2022,9:37:21,4190.204,37,4959860.66,0.00178765,14865585.27,0.004110167,24772452.72,0.004760667,34677898.16,0.005703853,44583845.49,0.006475787,,,
8/10/2022,9:37:21,4190.205,37,4959860.66,0.00178765,14865585.27,0.004110167,24772452.72,0.004760667,34677898.16,0.005703853,44583845.49,0.006475787,,,
8/10/2022,9:37:22,4191.27,37,4959860.53,0.001787392,14865585.38,0.004111507,24772452.93,0.004764293,34677898.89,0.00570538,44583847.92,0.006483653,,,
8/10/2022,9:37:23,4192.519,37,4959860.51,0.001787357,14865584.01,0.004109827,24772454.03,0.0047679,34677898.58,0.00570538,44583843.75,0.006479027,,,
8/10/2022,9:37:24,4193.955,37,4959860.27,0.001787435,14865582.36,0.004106933,24772454.17,0.0047707,34677898.67,0.005705827,44583844.2,0.006480727,,,
8/10/2022,9:37:26,4195.462,37,4959859.99,0.001787511,14865579.68,0.00410192,24772453.19,0.004768427,34677898.07,0.005705453,44583845.24,0.006476787,,,
8/10/2022,9:37:26,4195.462,37,4959859.99,0.001787511,14865579.68,0.00410192,24772453.19,0.004768427,34677898.07,0.005705453,44583845.24,0.006476787,,,
8/10/2022,9:37:27,4196.711,37,4959859.84,0.001787297,14865578.98,0.004101567,24772451.78,0.004765593,34677898.24,0.005706,44583847.61,0.006480827,,,
8/10/2022,9:37:27,4196.712,37,4959859.84,0.001787297,14865578.98,0.004101567,24772451.78,0.004765593,34677898.24,0.005706,44583847.61,0.006480827,,,
8/10/2022,9:37:30,4199.2,37,4959859.57,0.00178713,14865577.78,0.004101847,24772451.99,0.004770967,34677900.71,0.005710247,44583851.91,0.006489407,,,
8/10/2022,9:37:30,4199.201,37,4959859.57,0.00178713,14865577.78,0.004101847,24772451.99,0.004770967,34677900.71,0.005710247,44583851.91,0.006489407,,,
8/10/2022,9:37:33,4202.953,37,4959859.31,0.001786835,14865573.18,0.0040961,24772451.04,0.00477278,34677897.59,0.005706153,44583850.07,0.00649338,,,
8/10/2022,9:37:33,4202.954,37,4959859.31,0.001786835,14865573.18,0.0040961,24772451.04,0.00477278,34677897.59,0.005706153,44583850.07,0.00649338,,,
8/10/2022,9:37:34,4204.034,37,4959858.98,0.00178668,14865573.23,0.0040974,24772451.66,0.00477486,34677896.62,0.005704607,44583850.42,0.006490753,,,
8/10/2022,9:37:36,4205.45,37,4959858.85,0.001786435,14865573.32,0.004098887,24772451.49,0.004773987,34677894.53,0.005701207,44583849.03,0.0064915,,,
8/10/2022,9:37:37,4206.705,37,4959858.69,0.001786303,14865572.84,0.004099113,24772449.36,0.00477164,34677895.33,0.005702567,44583853.08,0.006492693,,,
8/10/2022,9:37:39,4208.208,37,4959858.51,0.00178614,14865572.65,0.004099733,24772450.28,0.0047743,34677895.97,0.00570634,44583852.4,0.0064896,,,
8/10/2022,9:37:39,4208.21,37,4959858.51,0.00178614,14865572.65,0.004099733,24772450.28,0.0047743,34677895.97,0.00570634,44583852.4,0.0064896,,,
8/10/2022,9:37:40,4209.463,37,4959858.37,0.001786197,14865572.19,0.004099927,24772449.96,0.004774507,34677895.81,0.005705553,44583852.26,0.006497133,,,
8/10/2022,9:37:40,4209.464,37,4959858.37,0.001786197,14865572.19,0.004099927,24772449.96,0.004774507,34677895.81,0.005705553,44583852.26,0.006497133,,,
8/10/2022,9:37:44,4213.21,37,4959857.65,0.001785985,14865570.77,0.004100613,24772448.54,0.00477734,34677897.9,0.00571324,44583856.87,0.00650644,,,
8/10/2022,9:37:44,4213.211,37,4959857.65,0.001785985,14865570.77,0.004100613,24772448.54,0.00477734,34677897.9,0.00571324,44583856.87,0.00650644,,,
8/10/2022,9:37:46,4215.711,37,4959857.19,0.001785732,14865570.31,0.004101753,24772446.66,0.004775327,34677898.23,0.005714093,44583862.94,0.006520487,,,
8/10/2022,9:37:46,4215.712,37,4959857.19,0.001785732,14865570.31,0.004101753,24772446.66,0.004775327,34677898.23,0.005714093,44583862.94,0.006520487,,,
8/10/2022,9:37:47,4216.773,37,4959857.13,0.001785642,14865569.85,0.00410188,24772446.27,0.0047757,34677899.31,0.0057166,44583866.8,0.006530353,,,
8/10/2022,9:37:48,4218.027,37,4959857.15,0.001785568,14865569.75,0.004102913,24772445.45,0.004775447,34677899.18,0.005716447,44583866.88,0.006540047,,,
8/10/2022,9:37:50,4219.457,37,4959857.17,0.001785581,14865569.32,0.004103293,24772445.39,0.004774493,34677899.01,0.005716507,44583869.38,0.006549347,,,
8/10/2022,9:37:53,4222.202,37,4959856.91,0.001785611,14865568.9,0.004104573,24772442.93,0.004772753,34677898.99,0.005717173,44583870.68,0.00655036,,,
8/10/2022,9:37:53,4222.205,37,4959856.91,0.001785611,14865568.9,0.004104573,24772442.93,0.004772753,34677898.99,0.005717173,44583870.68,0.00655036,,,
8/10/2022,9:37:56,4225.957,37,4959856.49,0.001785278,14865565.62,0.0040998,24772442.85,0.004775873,34677896.17,0.00571278,44583873.6,0.006560413,,,
8/10/2022,9:37:56,4225.958,37,4959856.49,0.001785278,14865565.62,0.0040998,24772442.85,0.004775873,34677896.17,0.00571278,44583873.6,0.006560413,,,
8/10/2022,9:37:57,4227.045,37,4959856.59,0.001785161,14865565.6,0.00410078,24772443.36,0.004777207,34677895.81,0.00571344,44583876.33,0.00656142,,,
8/10/2022,9:37:59,4228.457,37,4959856.55,0.001785204,14865564.99,0.004100427,24772442.3,0.004777347,34677895.49,0.005714247,44583878.44,0.006565127,,,
8/10/2022,9:38:00,4229.711,37,4959856.41,0.001785183,14865564.96,0.004101547,24772441.64,0.004777507,34677895.7,0.00571536,44583877.75,0.006570247,,,
8/10/2022,9:38:01,4230.962,37,4959856.31,0.00178518,14865564.73,0.00410184,24772440.51,0.00477782,34677896.88,0.00571746,44583877.7,0.006567047,,,
8/10/2022,9:38:03,4232.451,37,4959856.13,0.001785063,14865564.12,0.004101773,24772439.71,0.004778947,34677898.98,0.005721633,44583880.92,0.00657058,,,
8/10/2022,9:38:03,4232.454,37,4959856.13,0.001785063,14865564.12,0.004101773,24772439.71,0.004778947,34677898.98,0.005721633,44583880.92,0.00657058,,,
8/10/2022,9:38:05,4234.949,37,4959856.1,0.001784731,14865563.97,0.00410324,24772438.87,0.004782053,34677899.55,0.005722,44583881.91,0.00658642,,,
8/10/2022,9:38:05,4234.95,37,4959856.1,0.001784731,14865563.97,0.00410324,24772438.87,0.004782053,34677899.55,0.005722,44583881.91,0.00658642,,,
8/10/2022,9:38:08,4237.455,37,4959855.88,0.001784526,14865563.57,0.00410418,24772438.93,0.004782573,34677900.61,0.00572542,44583882.65,0.006583793,,,
8/10/2022,9:38:08,4237.456,37,4959855.88,0.001784526,14865563.57,0.00410418,24772438.93,0.004782573,34677900.61,0.00572542,44583882.65,0.006583793,,,
8/10/2022,9:38:11,4241.025,37,4959855.82,0.00178431,14865564.71,0.004108273,24772437.45,0.00478502,34677903.78,0.00572706,44583887.71,0.00659458,,,
8/10/2022,9:38:13,4242.449,37,4959855.57,0.001784239,14865564.93,0.004109933,24772437.19,0.00478642,34677903.69,0.005728493,44583892.09,0.006600667,,,
8/10/2022,9:38:14,4243.697,37,4959855.51,0.001784214,14865565.64,0.00411222,24772436.36,0.004786853,34677905.5,0.005730373,44583895.45,0.006605287,,,
8/10/2022,9:38:15,4244.819,37,4959855.61,0.001784303,14865565.75,0.0041131,24772435.82,0.00478842,34677907.83,0.005735153,44583895.66,0.006600587,,,
8/10/2022,9:38:16,4246.09,37,4959855.53,0.001784183,14865565.45,0.00411334,24772434.6,0.004788413,34677908.97,0.005737213,44583898.03,0.00661336,,,
8/10/2022,9:38:18,4247.705,37,4959855.62,0.001784173,14865565.4,0.004113933,24772434.32,0.004788,34677906.9,0.0057357,44583898.73,0.00662666,,,
8/10/2022,9:38:18,4247.708,37,4959855.62,0.001784173,14865565.4,0.004113933,24772434.32,0.004788,34677906.9,0.0057357,44583898.73,0.00662666,,,
8/10/2022,9:38:22,4251.45,37,4959855.3,0.001784543,14865565.01,0.004115067,24772435.42,0.00479134,34677906.77,0.005737747,44583900.2,0.006641207,,,
8/10/2022,9:38:22,4251.451,37,4959855.3,0.001784543,14865565.01,0.004115067,24772435.42,0.00479134,34677906.77,0.005737747,44583900.2,0.006641207,,,
8/10/2022,9:38:23,4252.705,37,4959855.25,0.001784567,14865565.01,0.00411604,24772435.1,0.00479138,34677904.28,0.00573414,44583899.35,0.00664076,,,
8/10/2022,9:38:23,4252.706,37,4959855.25,0.001784567,14865565.01,0.00411604,24772435.1,0.00479138,34677904.28,0.00573414,44583899.35,0.00664076,,,
8/10/2022,9:38:26,4255.207,37,4959855.14,0.001784518,14865566.35,0.004120327,24772433.64,0.004787247,34677903.26,0.005733,44583902.01,0.00664246,,,
8/10/2022,9:38:27,4256.275,37,4959855.08,0.001784523,14865567.32,0.00412262,24772432.18,0.004787027,34677902.6,0.00573286,44583904.27,0.0066452,,,
8/10/2022,9:38:28,4257.703,37,4959855.17,0.001784522,14865566.8,0.004122647,24772432.05,0.004785167,34677902.08,0.005732913,44583903.04,0.006647987,,,
8/10/2022,9:38:30,4259.211,37,4959855.2,0.001784393,14865566.73,0.004123113,24772433.34,0.0047883,34677901.79,0.005733887,44583902.55,0.00665578,,,
8/10/2022,9:38:30,4259.212,37,4959855.2,0.001784393,14865566.73,0.004123113,24772433.34,0.0047883,34677901.79,0.005733887,44583902.55,0.00665578,,,
8/10/2022,9:38:32,4261.699,37,4959855.25,0.001784434,14865566.32,0.0041234,24772431.88,0.00478758,34677899.31,0.005729887,44583902.11,0.006653513,,,
8/10/2022,9:38:32,4261.7,37,4959855.25,0.001784434,14865566.32,0.0041234,24772431.88,0.00478758,34677899.31,0.005729887,44583902.11,0.006653513,,,
8/10/2022,9:38:35,4264.201,37,4959855.01,0.001784202,14865567.57,0.00412638,24772431.62,0.004788587,34677898.5,0.005728573,44583904.46,0.006660333,,,
8/10/2022,9:38:35,4264.202,37,4959855.01,0.001784202,14865567.57,0.00412638,24772431.62,0.004788587,34677898.5,0.005728573,44583904.46,0.006660333,,,
8/10/2022,9:38:37,4266.702,37,4959854.96,0.001784059,14865567.25,0.00412642,24772432.17,0.004790167,34677896.94,0.005730327,44583908.59,0.006671473,,,
8/10/2022,9:38:37,4266.703,37,4959854.96,0.001784059,14865567.25,0.00412642,24772432.17,0.004790167,34677896.94,0.005730327,44583908.59,0.006671473,,,
8/10/2022,9:38:38,4267.776,37,4959854.87,0.001784117,14865566.98,0.00412624,24772432.2,0.004790947,34677896.95,0.005732367,44583909.64,0.00668214,,,
8/10/2022,9:38:40,4269.206,37,4959854.79,0.001784148,14865566.26,0.00412522,24772430.71,0.004788267,34677896.37,0.005732353,44583913.52,0.006692307,,,
8/10/2022,9:38:41,4270.271,37,4959854.77,0.001784156,14865566.1,0.004125327,24772431.13,0.00479076,34677893.91,0.00573064,44583911.76,0.006701213,,,
8/10/2022,9:38:42,4271.71,37,4959854.72,0.001784208,14865565.69,0.00412494,24772430.2,0.004787927,34677893.07,0.005729213,44583913.8,0.00670156,,,
8/10/2022,9:38:45,4274.463,37,4959854.79,0.001784018,14865565.85,0.004126213,24772427.88,0.004790767,34677893.42,0.005733347,44583915.05,0.006702607,,,
8/10/2022,9:38:45,4274.463,37,4959854.79,0.001784018,14865565.85,0.004126213,24772427.88,0.004790767,34677893.42,0.005733347,44583915.05,0.006702607,,,
8/10/2022,9:38:46,4275.714,37,4959854.79,0.001783987,14865565.51,0.004125933,24772427.45,0.0047878,34677890.7,0.005728847,44583918.47,0.006717767,,,
8/10/2022,9:38:46,4275.715,37,4959854.79,0.001783987,14865565.51,0.004125933,24772427.45,0.0047878,34677890.7,0.005728847,44583918.47,0.006717767,,,
8/10/2022,9:38:50,4279.283,37,4959854.98,0.001784002,14865564.35,0.0041256,24772427.13,0.004786607,34677889.93,0.005730907,44583919.41,0.006722967,,,
8/10/2022,9:38:51,4280.721,37,4959854.8,0.001784021,14865564.34,0.004126073,24772427.28,0.004789473,34677888.78,0.005729473,44583917.7,0.00672492,,,
8/10/2022,9:38:52,4281.973,37,4959854.64,0.00178392,14865564.05,0.004125667,24772426.18,0.004788333,34677887.58,0.0057287,44583918,0.00673146,,,
8/10/2022,9:38:56,4285.988,37,4959854.49,0.001783768,14865563.76,0.004126313,24772425.98,0.004795233,34677886.6,0.005741027,44583915.72,0.006732227,,,
8/10/2022,9:38:56,4285.99,37,4959854.49,0.001783768,14865563.76,0.004126313,24772425.98,0.004795233,34677886.6,0.005741027,44583915.72,0.006732227,,,
8/10/2022,9:39:00,4289.729,37,4959854.49,0.001783954,14865564.38,0.004128967,24772425.61,0.004796627,34677885.54,0.005744153,44583916.43,0.006743747,,,
8/10/2022,9:39:00,4289.73,37,4959854.49,0.001783954,14865564.38,0.004128967,24772425.61,0.004796627,34677885.54,0.005744153,44583916.43,0.006743747,,,
8/10/2022,9:39:03,4292.237,37,4959854.37,0.001783689,14865565.12,0.004131707,24772425.17,0.004795373,34677884.98,0.00574576,44583914.84,0.006752873,,,
8/10/2022,9:39:04,4293.333,37,4959854.44,0.001783678,14865564.64,0.00413114,24772423.37,0.00479412,34677885.03,0.00574684,44583915.73,0.006754307,,,
8/10/2022,9:39:05,4294.738,37,4959854.37,0.0017837,14865564.93,0.00413222,24772423.71,0.004792693,34677883.42,0.00574342,44583914.24,0.00676128,,,
8/10/2022,9:39:07,4296.23,37,4959854.41,0.001783759,14865564.85,0.004132707,24772423.02,0.004792813,34677881.26,0.005741007,44583914.17,0.006769433,,,
8/10/2022,9:39:07,4296.231,37,4959854.41,0.001783759,14865564.85,0.004132707,24772423.02,0.004792813,34677881.26,0.005741007,44583914.17,0.006769433,,,
8/10/2022,9:39:08,4297.483,37,4959854.37,0.001783876,14865564.66,0.004132953,24772423.04,0.004791393,34677881.98,0.005743433,44583912.22,0.006772833,,,
8/10/2022,9:39:08,4297.484,37,4959854.37,0.001783876,14865564.66,0.004132953,24772423.04,0.004791393,34677881.98,0.005743433,44583912.22,0.006772833,,,
8/10/2022,9:39:10,4299.98,37,4959854.27,0.001783874,14865564.54,0.00413344,24772423.14,0.004792953,34677882.15,0.005745467,44583914.54,0.006773973,,,
8/10/2022,9:39:10,4299.981,37,4959854.27,0.001783874,14865564.54,0.00413344,24772423.14,0.004792953,34677882.15,0.005745467,44583914.54,0.006773973,,,
8/10/2022,9:39:11,4301.054,37,4959854.04,0.001784044,14865564.56,0.004133693,24772422.65,0.004793493,34677880.86,0.0057443,44583915.5,0.006781107,,,
8/10/2022,9:39:13,4302.493,37,4959853.92,0.001784015,14865564.2,0.004133793,24772422.42,0.004790747,34677880.68,0.00574454,44583915.37,0.006784147,,,
8/10/2022,9:39:14,4303.729,37,4959853.74,0.001784059,14865564.78,0.00413518,24772422.39,0.004790053,34677877.71,0.00574072,44583914.38,0.006791507,,,
8/10/2022,9:39:15,4304.986,37,4959853.71,0.001784134,14865563.28,0.004132753,24772421.54,0.004789607,34677879.38,0.00574508,44583914.65,0.006791867,,,
8/10/2022,9:39:18,4307.489,37,4959853.65,0.001784415,14865563.45,0.004134173,24772421.04,0.004788867,34677880.98,0.005749753,44583913.4,0.006799733,,,
8/10/2022,9:39:22,4311.237,37,4959853.39,0.001784358,14865563.29,0.004135507,24772422.25,0.004791773,34677877.3,0.0057444,44583911.92,0.006788133,,,
8/10/2022,9:39:23,4312.743,37,4959853.21,0.001784333,14865563.57,0.004136233,24772423.28,0.004793587,34677875.76,0.00574428,44583911.59,0.006785573,,,
8/10/2022,9:39:23,4312.744,37,4959853.21,0.001784333,14865563.57,0.004136233,24772423.28,0.004793587,34677875.76,0.00574428,44583911.59,0.006785573,,,
8/10/2022,9:39:24,4313.984,37,4959853.15,0.001784361,14865564.38,0.00413846,24772422.58,0.004794413,34677875.74,0.005743753,44583910.88,0.006777113,,,
8/10/2022,9:39:25,4315.054,37,4959853.18,0.001784212,14865566.01,0.004142867,24772421.74,0.004794353,34677872.99,0.005745207,44583910.17,0.006775673,,,
8/10/2022,9:39:27,4316.3,37,4959853.19,0.001784297,14865565.24,0.00414144,24772422.04,0.004795913,34677873.91,0.005750067,44583910.12,0.00678216,,,
8/10/2022,9:39:28,4317.735,37,4959853.05,0.001784292,14865563.65,0.004138247,24772422.58,0.004797687,34677875.89,0.0057537,44583909.22,0.00678218,,,
8/10/2022,9:39:29,4318.989,37,4959852.92,0.001784365,14865562.6,0.004136307,24772422.21,0.004799087,34677875.81,0.005754133,44583910.06,0.006785947,,,
8/10/2022,9:39:31,4320.24,37,4959852.66,0.001784489,14865561.17,0.0041341,24772421,0.00479618,34677875.82,0.00575494,44583910.1,0.006792567,,,
8/10/2022,9:39:32,4321.73,37,4959852.45,0.0017843,14865561.01,0.004134007,24772421.46,0.00479766,34677875.89,0.005755393,44583912.59,0.00679618,,,
8/10/2022,9:39:32,4321.731,37,4959852.45,0.0017843,14865561.01,0.004134007,24772421.46,0.00479766,34677875.89,0.005755393,44583912.59,0.00679618,,,
8/10/2022,9:39:35,4324.234,37,4959852.33,0.001784468,14865562.15,0.004136427,24772421.84,0.00480154,34677874.02,0.005756353,44583912.59,0.006803033,,,
8/10/2022,9:39:35,4324.235,37,4959852.33,0.001784468,14865562.15,0.004136427,24772421.84,0.00480154,34677874.02,0.005756353,44583912.59,0.006803033,,,
8/10/2022,9:39:36,4325.316,37,4959852.16,0.001784507,14865561.59,0.004135907,24772422.9,0.004801913,34677873.58,0.00575654,44583912.77,0.00680588,,,
8/10/2022,9:39:37,4326.493,37,4959852.15,0.001784676,14865561.34,0.0041356,24772421.91,0.00480236,34677873.32,0.00575856,44583911.81,0.006808713,,,
8/10/2022,9:39:38,4327.821,37,4959852.01,0.001784817,14865560.1,0.004134327,24772421.15,0.0048005,34677872.97,0.00576092,44583913.02,0.006803907,,,
8/10/2022,9:39:40,4329.237,37,4959851.76,0.001784961,14865560.26,0.004134713,24772420.55,0.004800167,34677873.6,0.0057602,44583912.95,0.006800487,,,
8/10/2022,9:39:41,4330.334,37,4959851.67,0.001785016,14865560.42,0.004135767,24772419.06,0.004799307,34677873.69,0.005761013,44583912.12,0.006797793,,,
8/10/2022,9:39:42,4331.99,37,4959851.73,0.001785092,14865560.78,0.004136907,24772418.76,0.00479898,34677874.17,0.005764607,44583910.57,0.006797693,,,
8/10/2022,9:39:42,4331.99,37,4959851.73,0.001785092,14865560.78,0.004136907,24772418.76,0.00479898,34677874.17,0.005764607,44583910.57,0.006797693,,,
8/10/2022,9:39:46,4335.739,37,4959851.47,0.001784994,14865560.34,0.004138133,24772419.52,0.004803,34677877.11,0.00576974,44583909.48,0.006799627,,,
8/10/2022,9:39:46,4335.74,37,4959851.47,0.001784994,14865560.34,0.004138133,24772419.52,0.004803,34677877.11,0.00576974,44583909.48,0.006799627,,,
8/10/2022,9:39:49,4338.238,37,4959851.23,0.00178506,14865560.46,0.00413906,24772419.5,0.004800487,34677875.65,0.005769213,44583909.32,0.006807673,,,
