Date,Time,Relative_time,Temperature,Frequency_0,Dissipation_0,Frequency_1,Dissipation_1,Frequency_2,Dissipation_2,Frequency_3,Dissipation_3,Frequency_4,Dissipation_4
2022-08-10,09:38:13,4242.449,37.0,4959855.57,0.0017842385191808518,14865564.93,0.004109933333333334,24772437.19,0.00478642,34677903.69,0.005728493333333334,44583892.09,0.006600666666666667
2022-08-10,09:38:14,4243.697,37.0,4959855.51,0.001784214276118496,14865565.64,0.00411222,24772436.36,0.004786853333333334,34677905.5,0.005730373333333334,44583895.45,0.006605286666666667
2022-08-10,09:38:15,4244.819,37.0,4959855.61,0.00178430291173645,14865565.75,0.0041131,24772435.82,0.004788420000000001,34677907.83,0.005735153333333334,44583895.66,0.006600586666666669
2022-08-10,09:38:16,4246.09,37.0,4959855.53,0.0017841834264848133,14865565.45,0.00411334,24772434.6,0.004788413333333334,34677908.97,0.0057372133333333354,44583898.03,0.00661336
2022-08-10,09:38:18,4247.705,37.0,4959855.62,0.0017841726341499204,14865565.4,0.004113933333333333,24772434.32,0.004788000000000001,34677906.9,0.0057357,44583898.73,0.006626660000000001
2022-08-10,09:38:18,4247.708,37.0,4959855.62,0.0017841726341499204,14865565.4,0.004113933333333333,24772434.32,0.004788000000000001,34677906.9,0.0057357,44583898.73,0.006626660000000001
2022-08-10,09:38:22,4251.45,37.0,4959855.3,0.0017845434248965114,14865565.01,0.004115066666666667,24772435.42,0.00479134,34677906.77,0.005737746666666667,44583900.2,0.0066412066666666665
2022-08-10,09:38:22,4251.451,37.0,4959855.3,0.0017845434248965114,14865565.01,0.004115066666666667,24772435.42,0.00479134,34677906.77,0.005737746666666667,44583900.2,0.0066412066666666665
2022-08-10,09:38:23,4252.705,37.0,4959855.25,0.0017845665214916819,14865565.01,0.0041160400000000005,24772435.1,0.0047913800000000005,34677904.28,0.005734140000000001,44583899.35,0.00664076
2022-08-10,09:38:23,4252.706,37.0,4959855.25,0.0017845665214916819,14865565.01,0.0041160400000000005,24772435.1,0.0047913800000000005,34677904.28,0.005734140000000001,44583899.35,0.00664076
2022-08-10,09:38:26,4255.207,37.0,4959855.14,0.0017845181604198492,14865566.35,0.004120326666666667,24772433.64,0.004787246666666667,34677903.26,0.005733,44583902.01,0.006642460000000001
2022-08-10,09:38:27,4256.275,37.0,4959855.08,0.0017845232708198209,14865567.32,0.0041226200000000005,24772432.18,0.004787026666666667,34677902.6,0.005732860000000001,44583904.27,0.0066452
2022-08-10,09:38:28,4257.703,37.0,4959855.17,0.0017845218490106984,14865566.8,0.004122646666666667,24772432.05,0.004785166666666667,34677902.08,0.005732913333333335,44583903.04,0.006647986666666666
2022-08-10,09:38:30,4259.211,37.0,4959855.2,0.0017843934306539786,14865566.73,0.0041231133333333335,24772433.34,0.0047883000000000005,34677901.79,0.005733886666666668,44583902.55,0.00665578
2022-08-10,09:38:30,4259.212,37.0,4959855.2,0.0017843934306539786,14865566.73,0.0041231133333333335,24772433.34,0.0047883000000000005,34677901.79,0.005733886666666668,44583902.55,0.00665578
2022-08-10,09:38:32,4261.699,37.0,4959855.25,0.0017844337264566563,14865566.32,0.0041234,24772431.88,0.0047875800000000005,34677899.31,0.005729886666666668,44583902.11,0.0066535133333333355
2022-08-10,09:38:32,4261.7,37.0,4959855.25,0.0017844337264566563,14865566.32,0.0041234,24772431.88,0.0047875800000000005,34677899.31,0.005729886666666668,44583902.11,0.0066535133333333355
2022-08-10,09:38:35,4264.201,37.0,4959855.01,0.0017842018327096977,14865567.57,0.004126380000000001,24772431.62,0.004788586666666666,34677898.5,0.005728573333333336,44583904.46,0.006660333333333335
2022-08-10,09:38:35,4264.202,37.0,4959855.01,0.0017842018327096977,14865567.57,0.004126380000000001,24772431.62,0.004788586666666666,34677898.5,0.005728573333333336,44583904.46,0.006660333333333335
2022-08-10,09:38:37,4266.702,37.0,4959854.96,0.0017840591214698617,14865567.25,0.0041264200000000004,24772432.17,0.004790166666666667,34677896.94,0.005730326666666666,44583908.59,0.006671473333333333
2022-08-10,09:38:37,4266.703,37.0,4959854.96,0.0017840591214698617,14865567.25,0.0041264200000000004,24772432.17,0.004790166666666667,34677896.94,0.005730326666666666,44583908.59,0.006671473333333333
2022-08-10,09:38:38,4267.776,37.0,4959854.87,0.0017841165858451156,14865566.98,0.004126240000000001,24772432.2,0.004790946666666667,34677896.95,0.005732366666666667,44583909.64,0.0066821400000000005
2022-08-10,09:38:40,4269.206,37.0,4959854.79,0.001784147849280822,14865566.26,0.004125220000000001,24772430.71,0.0047882666666666665,34677896.37,0.005732353333333333,44583913.52,0.0066923066666666675
2022-08-10,09:38:41,4270.271,37.0,4959854.77,0.0017841562250698049,14865566.1,0.0041253266666666675,24772431.13,0.00479076,34677893.91,0.005730640000000001,44583911.76,0.006701213333333334
2022-08-10,09:38:42,4271.71,37.0,4959854.72,0.0017842081142724123,14865565.69,0.0041249400000000006,24772430.2,0.004787926666666667,34677893.07,0.0057292133333333335,44583913.8,0.0067015600000000005
2022-08-10,09:38:45,4274.463,37.0,4959854.79,0.0017840182442978463,14865565.85,0.004126213333333333,24772427.88,0.004790766666666667,34677893.42,0.0057333466666666675,44583915.05,0.006702606666666667
2022-08-10,09:38:45,4274.463,37.0,4959854.79,0.0017840182442978463,14865565.85,0.004126213333333333,24772427.88,0.004790766666666667,34677893.42,0.0057333466666666675,44583915.05,0.006702606666666667
2022-08-10,09:38:46,4275.714,37.0,4959854.79,0.0017839866269305476,14865565.51,0.004125933333333334,24772427.45,0.0047878,34677890.7,0.005728846666666667,44583918.47,0.006717766666666667
2022-08-10,09:38:46,4275.715,37.0,4959854.79,0.0017839866269305476,14865565.51,0.004125933333333334,24772427.45,0.0047878,34677890.7,0.005728846666666667,44583918.47,0.006717766666666667
2022-08-10,09:38:50,4279.283,37.0,4959854.98,0.0017840019339286043,14865564.35,0.0041256,24772427.13,0.004786606666666667,34677889.93,0.005730906666666667,44583919.41,0.0067229666666666675
2022-08-10,09:38:51,4280.721,37.0,4959854.8,0.001784020739937183,14865564.34,0.004126073333333334,24772427.28,0.004789473333333333,34677888.78,0.005729473333333334,44583917.7,0.0067249200000000006
2022-08-10,09:38:52,4281.973,37.0,4959854.64,0.001783919843285469,14865564.05,0.004125666666666667,24772426.18,0.004788333333333334,34677887.58,0.005728700000000001,44583918.0,0.00673146
2022-08-10,09:38:56,4285.988,37.0,4959854.49,0.001783767716142641,14865563.76,0.0041263133333333335,24772425.98,0.0047952333333333335,34677886.6,0.005741026666666666,44583915.72,0.006732226666666667
2022-08-10,09:38:56,4285.99,37.0,4959854.49,0.001783767716142641,14865563.76,0.0041263133333333335,24772425.98,0.0047952333333333335,34677886.6,0.005741026666666666,44583915.72,0.006732226666666667
2022-08-10,09:39:00,4289.729,37.0,4959854.49,0.0017839538893354749,14865564.38,0.004128966666666667,24772425.61,0.004796626666666667,34677885.54,0.005744153333333334,44583916.43,0.006743746666666666
2022-08-10,09:39:00,4289.73,37.0,4959854.49,0.0017839538893354749,14865564.38,0.004128966666666667,24772425.61,0.004796626666666667,34677885.54,0.005744153333333334,44583916.43,0.006743746666666666
2022-08-10,09:39:03,4292.237,37.0,4959854.37,0.001783689243717641,14865565.12,0.004131706666666667,24772425.17,0.0047953733333333335,34677884.98,0.005745760000000001,44583914.84,0.006752873333333333
2022-08-10,09:39:04,4293.333,37.0,4959854.44,0.0017836775496086607,14865564.64,0.00413114,24772423.37,0.004794120000000001,34677885.03,0.00574684,44583915.73,0.006754306666666667
2022-08-10,09:39:05,4294.738,37.0,4959854.37,0.0017837000475210015,14865564.93,0.00413222,24772423.71,0.004792693333333334,34677883.42,0.005743419999999999,44583914.24,0.00676128
2022-08-10,09:39:07,4296.23,37.0,4959854.41,0.0017837587081365228,14865564.85,0.004132706666666667,24772423.02,0.004792813333333333,34677881.26,0.005741006666666667,44583914.17,0.006769433333333335
2022-08-10,09:39:07,4296.231,37.0,4959854.41,0.0017837587081365228,14865564.85,0.004132706666666667,24772423.02,0.004792813333333333,34677881.26,0.005741006666666667,44583914.17,0.006769433333333335
2022-08-10,09:39:08,4297.483,37.0,4959854.37,0.00178387629815576,14865564.66,0.004132953333333333,24772423.04,0.004791393333333335,34677881.98,0.005743433333333334,44583912.22,0.006772833333333334
2022-08-10,09:39:08,4297.484,37.0,4959854.37,0.00178387629815576,14865564.66,0.004132953333333333,24772423.04,0.004791393333333335,34677881.98,0.005743433333333334,44583912.22,0.006772833333333334
2022-08-10,09:39:10,4299.98,37.0,4959854.27,0.0017838735040342068,14865564.54,0.0041334399999999995,24772423.14,0.004792953333333334,34677882.15,0.005745466666666667,44583914.54,0.006773973333333334
2022-08-10,09:39:10,4299.981,37.0,4959854.27,0.0017838735040342068,14865564.54,0.0041334399999999995,24772423.14,0.004792953333333334,34677882.15,0.005745466666666667,44583914.54,0.006773973333333334
2022-08-10,09:39:11,4301.054,37.0,4959854.04,0.0017840441711354815,14865564.56,0.004133693333333334,24772422.65,0.004793493333333333,34677880.86,0.005744300000000001,44583915.5,0.0067811066666666675
2022-08-10,09:39:13,4302.493,37.0,4959853.92,0.0017840154560168772,14865564.2,0.004133793333333333,24772422.42,0.004790746666666667,34677880.68,0.00574454,44583915.37,0.006784146666666668
2022-08-10,09:39:14,4303.729,37.0,4959853.74,0.0017840592750428185,14865564.78,0.0041351800000000005,24772422.39,0.004790053333333334,34677877.71,0.00574072,44583914.38,0.006791506666666668
2022-08-10,09:39:15,4304.986,37.0,4959853.71,0.0017841339188822175,14865563.28,0.0041327533333333335,24772421.54,0.004789606666666667,34677879.38,0.005745080000000001,44583914.65,0.006791866666666667
2022-08-10,09:39:18,4307.489,37.0,4959853.65,0.0017844153047875194,14865563.45,0.004134173333333334,24772421.04,0.004788866666666667,34677880.98,0.005749753333333334,44583913.4,0.006799733333333333
2022-08-10,09:39:22,4311.237,37.0,4959853.39,0.0017843583649820218,14865563.29,0.004135506666666667,24772422.25,0.004791773333333333,34677877.3,0.005744399999999999,44583911.92,0.006788133333333334
2022-08-10,09:39:23,4312.743,37.0,4959853.21,0.0017843334509377868,14865563.57,0.004136233333333334,24772423.28,0.004793586666666667,34677875.76,0.005744280000000001,44583911.59,0.006785573333333333
2022-08-10,09:39:23,4312.744,37.0,4959853.21,0.0017843334509377868,14865563.57,0.004136233333333334,24772423.28,0.004793586666666667,34677875.76,0.005744280000000001,44583911.59,0.006785573333333333
2022-08-10,09:39:24,4313.984,37.0,4959853.15,0.0017843611993137005,14865564.38,0.00413846,24772422.58,0.004794413333333333,34677875.74,0.005743753333333332,44583910.88,0.006777113333333334
2022-08-10,09:39:25,4315.054,37.0,4959853.18,0.001784211869930216,14865566.01,0.004142866666666667,24772421.74,0.0047943533333333335,34677872.99,0.005745206666666666,44583910.17,0.006775673333333334
2022-08-10,09:39:27,4316.3,37.0,4959853.19,0.0017842965522270344,14865565.24,0.004141440000000001,24772422.04,0.004795913333333334,34677873.91,0.005750066666666667,44583910.12,0.006782159999999999
2022-08-10,09:39:28,4317.735,37.0,4959853.05,0.0017842921096788535,14865563.65,0.004138246666666667,24772422.58,0.004797686666666667,34677875.89,0.0057537000000000005,44583909.22,0.006782180000000001
2022-08-10,09:39:29,4318.989,37.0,4959852.92,0.0017843651673430272,14865562.6,0.004136306666666667,24772422.21,0.004799086666666667,34677875.81,0.005754133333333333,44583910.06,0.006785946666666668
2022-08-10,09:39:31,4320.24,37.0,4959852.66,0.0017844887537969032,14865561.17,0.0041341,24772421.0,0.004796180000000001,34677875.82,0.005754939999999999,44583910.1,0.006792566666666667
2022-08-10,09:39:32,4321.73,37.0,4959852.45,0.0017843001981806572,14865561.01,0.004134006666666667,24772421.46,0.0047976600000000005,34677875.89,0.005755393333333334,44583912.59,0.0067961800000000015
2022-08-10,09:39:32,4321.731,37.0,4959852.45,0.0017843001981806572,14865561.01,0.004134006666666667,24772421.46,0.0047976600000000005,34677875.89,0.005755393333333334,44583912.59,0.0067961800000000015
2022-08-10,09:39:35,4324.234,37.0,4959852.33,0.0017844683383419493,14865562.15,0.0041364266666666675,24772421.84,0.00480154,34677874.02,0.005756353333333334,44583912.59,0.006803033333333332
2022-08-10,09:39:35,4324.235,37.0,4959852.33,0.0017844683383419493,14865562.15,0.0041364266666666675,24772421.84,0.00480154,34677874.02,0.005756353333333334,44583912.59,0.006803033333333332
2022-08-10,09:39:36,4325.316,37.0,4959852.16,0.0017845072326483087,14865561.59,0.004135906666666667,24772422.9,0.004801913333333334,34677873.58,0.005756540000000001,44583912.77,0.006805879999999999
2022-08-10,09:39:37,4326.493,37.0,4959852.15,0.0017846763776147927,14865561.34,0.0041356000000000006,24772421.91,0.00480236,34677873.32,0.00575856,44583911.81,0.006808713333333334
2022-08-10,09:39:38,4327.821,37.0,4959852.01,0.001784816781184953,14865560.1,0.004134326666666667,24772421.15,0.0048005,34677872.97,0.005760920000000002,44583913.02,0.006803906666666668
2022-08-10,09:39:40,4329.237,37.0,4959851.76,0.0017849611381111049,14865560.26,0.004134713333333334,24772420.55,0.004800166666666667,34677873.6,0.005760200000000001,44583912.95,0.006800486666666666
2022-08-10,09:39:41,4330.334,37.0,4959851.67,0.0017850161997892402,14865560.42,0.004135766666666666,24772419.06,0.004799306666666667,34677873.69,0.005761013333333335,44583912.12,0.006797793333333335
2022-08-10,09:39:42,4331.99,37.0,4959851.73,0.0017850924454378093,14865560.78,0.004136906666666666,24772418.76,0.00479898,34677874.17,0.005764606666666667,44583910.57,0.0067976933333333345
2022-08-10,09:39:42,4331.99,37.0,4959851.73,0.0017850924454378093,14865560.78,0.004136906666666666,24772418.76,0.00479898,34677874.17,0.005764606666666667,44583910.57,0.0067976933333333345
2022-08-10,09:39:46,4335.739,37.0,4959851.47,0.0017849944082504573,14865560.34,0.004138133333333334,24772419.52,0.004803000000000001,34677877.11,0.005769740000000001,44583909.48,0.006799626666666667
2022-08-10,09:39:46,4335.74,37.0,4959851.47,0.0017849944082504573,14865560.34,0.004138133333333334,24772419.52,0.004803000000000001,34677877.11,0.005769740000000001,44583909.48,0.006799626666666667
2022-08-10,09:39:49,4338.238,37.0,4959851.23,0.0017850599623317398,14865560.46,0.004139060000000001,24772419.5,0.004800486666666668,34677875.65,0.005769213333333335,44583909.32,0.006807673333333334
2022-08-10,09:39:50,4339.491,37.0,4959851.11,0.0017850711988094078,14865560.59,0.0041397,24772419.53,0.00480212,34677875.83,0.005771006666666667,44583909.84,0.0068034
2022-08-10,09:39:51,4340.549,37.0,4959851.08,0.0017852358879246503,14865560.31,0.004139733333333334,24772419.88,0.004803100000000001,34677876.87,0.005773606666666668,44583908.52,0.006802133333333334
2022-08-10,09:39:52,4341.808,37.0,4959850.98,0.001785170682422488,14865559.87,0.004139086666666667,24772420.59,0.004804493333333334,34677876.79,0.005774900000000002,44583907.43,0.006800913333333335
2022-08-10,09:39:54,4343.487,37.0,4959850.68,0.0017851419953740018,14865559.89,0.004139346666666667,24772420.28,0.00480528,34677878.38,0.005778573333333332,44583904.38,0.006799806666666667
2022-08-10,09:39:54,4343.488,37.0,4959850.68,0.0017851419953740018,14865559.89,0.004139346666666667,24772420.28,0.00480528,34677878.38,0.005778573333333332,44583904.38,0.006799806666666667
2022-08-10,09:39:56,4345.98,37.0,4959850.72,0.0017852822837533184,14865559.74,0.004139846666666666,24772421.07,0.004806066666666667,34677874.96,0.005777813333333335,44583905.81,0.0067912200000000015
2022-08-10,09:39:56,4345.981,37.0,4959850.72,0.0017852822837533184,14865559.74,0.004139846666666666,24772421.07,0.004806066666666667,34677874.96,0.005777813333333335,44583905.81,0.0067912200000000015
2022-08-10,09:39:58,4347.232,37.0,4959850.34,0.0017851844023803,14865559.81,0.004140460000000001,24772420.91,0.004804780000000001,34677874.47,0.005778406666666667,44583905.17,0.006792980000000001
2022-08-10,09:39:58,4347.233,37.0,4959850.34,0.0017851844023803,14865559.81,0.004140460000000001,24772420.91,0.004804780000000001,34677874.47,0.005778406666666667,44583905.17,0.006792980000000001
2022-08-10,09:39:59,4348.484,37.0,4959850.27,0.0017852514197966769,14865559.62,0.004140573333333333,24772420.72,0.004802313333333333,34677874.7,0.00577814,44583905.14,0.006786113333333335
2022-08-10,09:39:59,4348.485,37.0,4959850.27,0.0017852514197966769,14865559.62,0.004140573333333333,24772420.72,0.004802313333333333,34677874.7,0.00577814,44583905.14,0.006786113333333335
2022-08-10,09:40:00,4349.734,37.0,4959850.2,0.0017852220875037837,14865559.07,0.004139866666666667,24772420.05,0.00479988,34677874.02,0.005776693333333335,44583904.4,0.006787426666666667
2022-08-10,09:40:00,4349.735,37.0,4959850.2,0.0017852220875037837,14865559.07,0.004139866666666667,24772420.05,0.00479988,34677874.02,0.005776693333333335,44583904.4,0.006787426666666667
2022-08-10,09:40:01,4350.982,37.0,4959850.23,0.0017851896178983214,14865558.92,0.00414004,24772418.53,0.004799146666666667,34677874.15,0.005777966666666667,44583906.02,0.006789666666666667
2022-08-10,09:40:02,4352.083,37.0,4959849.93,0.0017852408089858668,14865558.68,0.004140173333333334,24772417.76,0.004797200000000001,34677873.62,0.005778226666666666,44583907.23,0.006790686666666668
2022-08-10,09:40:04,4353.313,37.0,4959849.96,0.0017852004390198615,14865558.35,0.00413976,24772418.63,0.004799233333333334,34677873.1,0.0057794000000000005,44583905.06,0.006784953333333335
2022-08-10,09:40:05,4354.562,37.0,4959849.78,0.001785297371235968,14865559.21,0.004142106666666668,24772420.03,0.004802186666666667,34677872.24,0.005781753333333335,44583905.73,0.006781186666666666
2022-08-10,09:40:07,4356.231,37.0,4959849.55,0.0017854324510289486,14865558.35,0.004140273333333334,24772418.19,0.00480166,34677871.62,0.005787020000000001,44583906.71,0.006784666666666668
2022-08-10,09:40:07,4356.231,37.0,4959849.55,0.0017854324510289486,14865558.35,0.004140273333333334,24772418.19,0.00480166,34677871.62,0.005787020000000001,44583906.71,0.006784666666666668
2022-08-10,09:40:09,4358.755,37.0,4959849.27,0.0017854281391052468,14865559.24,0.004142953333333334,24772420.58,0.004805613333333334,34677868.57,0.005790640000000001,44583905.94,0.0067906
2022-08-10,09:40:09,4358.755,37.0,4959849.27,0.0017854281391052468,14865559.24,0.004142953333333334,24772420.58,0.004805613333333334,34677868.57,0.005790640000000001,44583905.94,0.0067906
2022-08-10,09:40:10,4360.006,37.0,4959849.18,0.0017855850052149536,14865559.54,0.004143926666666666,24772419.54,0.0048039,34677867.96,0.0057895466666666685,44583905.75,0.006784326666666668
2022-08-10,09:40:10,4360.008,37.0,4959849.18,0.0017855850052149536,14865559.54,0.004143926666666666,24772419.54,0.0048039,34677867.96,0.0057895466666666685,44583905.75,0.006784326666666668
2022-08-10,09:40:16,4366.062,37.0,4959848.78,0.0017857029613220076,14865558.76,0.00414466,24772417.72,0.0048052400000000006,34677864.2,0.005792440000000001,44583901.16,0.006795253333333335
2022-08-10,09:40:18,4367.503,37.0,4959848.78,0.0017857869325260012,14865557.41,0.004142753333333333,24772417.98,0.004807953333333334,34677863.73,0.00579326,44583901.67,0.006788973333333334
2022-08-10,09:40:19,4368.614,37.0,4959848.71,0.0017857452235105575,14865556.96,0.004142353333333334,24772418.85,0.00480882,34677861.77,0.0057920666666666665,44583900.5,0.0067956399999999995
2022-08-10,09:40:22,4371.507,37.0,4959848.62,0.0017856102629683977,14865556.83,0.004143086666666667,24772419.46,0.00481124,34677857.97,0.0057916400000000015,44583900.7,0.006794540000000001
2022-08-10,09:40:22,4371.508,37.0,4959848.62,0.0017856102629683977,14865556.83,0.004143086666666667,24772419.46,0.00481124,34677857.97,0.0057916400000000015,44583900.7,0.006794540000000001
2022-08-10,09:40:24,4374.002,37.0,4959848.33,0.0017854500847104939,14865555.56,0.0041409866666666665,24772419.16,0.004812466666666667,34677860.75,0.005795333333333334,44583901.06,0.006798553333333335
2022-08-10,09:40:24,4374.005,37.0,4959848.33,0.0017854500847104939,14865555.56,0.0041409866666666665,24772419.16,0.004812466666666667,34677860.75,0.005795333333333334,44583901.06,0.006798553333333335
2022-08-10,09:40:27,4376.503,37.0,4959848.23,0.0017854511604048747,14865556.3,0.004143440000000001,24772416.47,0.004810466666666667,34677860.27,0.005795293333333335,44583899.93,0.006805740000000001
2022-08-10,09:40:28,4377.745,37.0,4959848.02,0.0017854950500255018,14865555.55,0.004142553333333334,24772417.11,0.004810913333333334,34677860.7,0.005796473333333334,44583899.78,0.0068114
2022-08-10,09:40:32,4381.755,37.0,4959847.8,0.001785495338142502,14865553.63,0.004140566666666666,24772415.59,0.004810426666666668,34677860.35,0.005793793333333335,44583895.37,0.006819633333333333
2022-08-10,09:40:32,4381.757,37.0,4959847.8,0.001785495338142502,14865553.63,0.004140566666666666,24772415.59,0.004810426666666668,34677860.35,0.005793793333333335,44583895.37,0.006819633333333333
2022-08-10,09:40:37,4386.751,37.0,4959847.63,0.001785524851220089,14865553.3,0.004142253333333333,24772415.89,0.00481542,34677860.59,0.005795073333333334,44583888.1,0.006821140000000001
2022-08-10,09:40:37,4386.753,37.0,4959847.63,0.001785524851220089,14865553.3,0.004142253333333333,24772415.89,0.00481542,34677860.59,0.005795073333333334,44583888.1,0.006821140000000001
2022-08-10,09:40:39,4389.071,37.0,4959847.69,0.0017856924225953907,14865554.32,0.004145446666666667,24772413.52,0.004810806666666668,34677860.97,0.0058040466666666665,44583887.51,0.006812986666666667
2022-08-10,09:40:41,4390.322,37.0,4959847.45,0.0017855822371524639,14865554.38,0.0041464733333333335,24772413.29,0.004809246666666667,34677861.48,0.005803593333333336,44583887.51,0.0068147
2022-08-10,09:40:42,4392.001,37.0,4959847.35,0.00178560076834082,14865554.76,0.004147593333333333,24772414.46,0.004810933333333334,34677860.95,0.0058045000000000015,44583886.95,0.006815500000000001
2022-08-10,09:40:42,4392.001,37.0,4959847.35,0.00178560076834082,14865554.76,0.004147593333333333,24772414.46,0.004810933333333334,34677860.95,0.0058045000000000015,44583886.95,0.006815500000000001
2022-08-10,09:40:44,4393.245,37.0,4959847.41,0.0017856480964015178,14865554.41,0.004147606666666667,24772414.01,0.004810833333333334,34677860.43,0.005804140000000001,44583886.44,0.006815026666666667
2022-08-10,09:40:44,4393.246,37.0,4959847.41,0.0017856480964015178,14865554.41,0.004147606666666667,24772414.01,0.004810833333333334,34677860.43,0.005804140000000001,44583886.44,0.006815026666666667
2022-08-10,09:40:45,4394.504,37.0,4959847.34,0.00178570577139906,14865554.64,0.004148246666666668,24772414.89,0.004812893333333334,34677859.47,0.005804086666666667,44583884.11,0.0068178866666666685
2022-08-10,09:40:45,4394.506,37.0,4959847.34,0.00178570577139906,14865554.64,0.004148246666666668,24772414.89,0.004812893333333334,34677859.47,0.005804086666666667,44583884.11,0.0068178866666666685
2022-08-10,09:40:46,4395.757,37.0,4959847.35,0.0017857996909859655,14865554.92,0.00414938,24772413.6,0.004813146666666667,34677857.27,0.005801946666666668,44583884.9,0.006823666666666668
2022-08-10,09:40:46,4395.758,37.0,4959847.35,0.0017857996909859655,14865554.92,0.00414938,24772413.6,0.004813146666666667,34677857.27,0.005801946666666668,44583884.9,0.006823666666666668
2022-08-10,09:40:49,4398.248,37.0,4959847.27,0.001785876692730145,14865555.16,0.004150533333333334,24772412.89,0.004813846666666667,34677852.78,0.005800426666666668,44583885.32,0.006820660000000002
2022-08-10,09:40:50,4399.336,37.0,4959847.1,0.0017860243906477223,14865554.97,0.0041505866666666676,24772413.26,0.004814566666666667,34677852.7,0.005803560000000002,44583885.85,0.006815573333333333
2022-08-10,09:40:51,4400.751,37.0,4959846.91,0.0017861446687942866,14865554.85,0.00415082,24772413.96,0.004817666666666668,34677853.25,0.005801280000000001,44583884.33,0.006815660000000001
2022-08-10,09:40:53,4402.258,37.0,4959847.03,0.001786411625355892,14865554.86,0.004151306666666668,24772412.84,0.004817806666666667,34677853.3,0.0058039733333333345,44583884.37,0.006809393333333334
2022-08-10,09:40:53,4402.258,37.0,4959847.03,0.001786411625355892,14865554.86,0.004151306666666668,24772412.84,0.004817806666666667,34677853.3,0.0058039733333333345,44583884.37,0.006809393333333334
2022-08-10,09:40:55,4404.76,37.0,4959847.01,0.0017865368716452213,14865554.62,0.004151666666666667,24772413.24,0.004819800000000001,34677851.54,0.005803053333333335,44583883.04,0.006811633333333333
2022-08-10,09:40:55,4404.762,37.0,4959847.01,0.0017865368716452213,14865554.62,0.004151666666666667,24772413.24,0.004819800000000001,34677851.54,0.005803053333333335,44583883.04,0.006811633333333333
2022-08-10,09:40:57,4406.997,37.0,4959847.26,0.0017866367571696023,14865555.34,0.004154113333333333,24772411.75,0.004818106666666667,34677846.07,0.00579782,44583883.03,0.006811933333333336
2022-08-10,09:40:59,4408.505,37.0,4959847.08,0.0017867743028171302,14865555.02,0.004154306666666666,24772411.37,0.004817920000000001,34677846.51,0.005795520000000001,44583881.33,0.006809973333333335
2022-08-10,09:40:59,4408.506,37.0,4959847.08,0.0017867743028171302,14865555.02,0.004154306666666666,24772411.37,0.004817920000000001,34677846.51,0.005795520000000001,44583881.33,0.006809973333333335
2022-08-10,09:41:00,4409.588,37.0,4959847.02,0.0017870024998885398,14865555.16,0.004154993333333334,24772410.86,0.004816366666666668,34677847.67,0.005797866666666668,44583881.25,0.006815400000000002
2022-08-10,09:41:03,4412.502,37.0,4959847.23,0.0017870996255944483,14865554.97,0.0041559000000000006,24772411.97,0.0048221,34677848.12,0.005797126666666668,44583881.88,0.006820513333333333
2022-08-10,09:41:03,4412.504,37.0,4959847.23,0.0017870996255944483,14865554.97,0.0041559000000000006,24772411.97,0.0048221,34677848.12,0.005797126666666668,44583881.88,0.006820513333333333
2022-08-10,09:41:07,4416.268,37.0,4959847.08,0.0017873151828367328,14865555.02,0.004157753333333334,24772411.89,0.00482362,34677847.65,0.005795800000000002,44583879.49,0.006822126666666667
2022-08-10,09:41:07,4416.27,37.0,4959847.08,0.0017873151828367328,14865555.02,0.004157753333333334,24772411.89,0.00482362,34677847.65,0.005795800000000002,44583879.49,0.006822126666666667
2022-08-10,09:41:09,4418.79,37.0,4959846.66,0.001787517623940042,14865553.36,0.00415508,24772409.02,0.00481988,34677851.04,0.005797946666666668,44583879.66,0.006826786666666668
2022-08-10,09:41:09,4418.791,37.0,4959846.66,0.001787517623940042,14865553.36,0.00415508,24772409.02,0.00481988,34677851.04,0.005797946666666668,44583879.66,0.006826786666666668
2022-08-10,09:41:12,4421.277,37.0,4959846.76,0.0017875796008469354,14865553.78,0.004156933333333334,24772408.65,0.004821213333333334,34677853.86,0.0057943866666666675,44583878.94,0.006825033333333336
2022-08-10,09:41:13,4422.352,37.0,4959846.42,0.0017875183827987132,14865553.62,0.004157406666666667,24772408.41,0.004822406666666667,34677854.06,0.0057942,44583879.1,0.006823093333333333
2022-08-10,09:41:16,4425.286,37.0,4959846.32,0.001787590775008922,14865553.29,0.004157693333333334,24772408.74,0.004824713333333334,34677852.36,0.005792706666666666,44583878.38,0.00681918
2022-08-10,09:41:16,4425.286,37.0,4959846.32,0.001787590775008922,14865553.29,0.004157693333333334,24772408.74,0.004824713333333334,34677852.36,0.005792706666666666,44583878.38,0.00681918
2022-08-10,09:41:18,4427.786,37.0,4959846.19,0.0017875858257298419,14865553.87,0.004160280000000001,24772409.14,0.004825660000000001,34677852.33,0.005794293333333334,44583878.32,0.006817453333333334
2022-08-10,09:41:18,4427.787,37.0,4959846.19,0.0017875858257298419,14865553.87,0.004160280000000001,24772409.14,0.004825660000000001,34677852.33,0.005794293333333334,44583878.32,0.006817453333333334
2022-08-10,09:41:21,4430.286,37.0,4959846.38,0.001787583345690401,14865554.04,0.004161533333333333,24772406.36,0.004822153333333334,34677853.94,0.0057916800000000004,44583876.5,0.006814400000000001
